id,sex,year,week,dist_week(km),time_week(s),elevation_week(m),nb_run_week,calories_week
8593716,M,2020,26,20.457,5559,98,2,468
8593716,M,2020,28,12.054,2593,12,1,825
8593716,M,2020,29,34.929,10022,738,3,1825
8593716,M,2020,30,15.512,4470,272,2,852
8593716,M,2020,31,21.391,6328,519,2,1420
8593716,M,2020,32,74.61699999999999,19216,115,5,3301
8593716,M,2020,33,9.783,3620,428,1,1086
8593716,M,2020,35,21.831000000000003,5300,12,2,1387
8593716,M,2020,34,64.042,32372,3974,1,6539
8593716,M,2020,38,35.296,8650,53,3,2907
8593716,M,2020,36,35.400999999999996,9110,38,3,1704
8593716,M,2020,39,44.127,11793,459,4,2005
8593716,M,2020,40,53.816,14972,457,5,4204
8593716,M,2020,43,38.068,9863,279,4,2992
8593716,M,2020,44,54.153,14658,596,5,4745
8593716,M,2020,41,36.815,9783,600,3,2744
8593716,M,2020,45,80.655,29975,2118,5,7111
8593716,M,2020,46,65.528,19185,932,6,5634
8593716,M,2020,42,44.556,11137,41,4,2665
8593716,M,2020,47,49.941,13770,533,5,4328
8593716,M,2020,48,26.877,6743,84,6,1362
8593716,M,2020,49,63.218,16253,418,7,4503
8593716,M,2020,51,135.875,36442,781,6,11667
8593716,M,2020,50,112.211,29472,212,7,9407
8593716,M,2020,52,10.122,2600,22,1,673
8593716,M,2021,1,11.798,4232,547,2,1031
8593716,M,2021,2,35.445,11193,1164,4,2704
8593716,M,2021,3,11.818,2784,19,1,930
8593716,M,2021,4,14.203,3620,340,2,1216
8593716,M,2021,6,6.003,2024,262,1,538
8593716,M,2021,5,22.747999999999998,5951,377,2,1069
8593716,M,2021,7,20.839,5718,543,2,1590
8593716,M,2021,10,11.393,3002,9,1,671
8593716,M,2021,8,104.355,57459,6428,2,7540
8593716,M,2021,12,31.713,10774,1224,2,3068
8593716,M,2021,11,9.878,3218,306,1,554
8593716,M,2021,13,36.983999999999995,11837,943,3,2240
8593716,M,2021,14,13.527,5343,879,1,2055
8593716,M,2021,16,66.154,20163,1728,5,4238
8593716,M,2021,15,14.011,5577,847,1,1570
8593716,M,2021,18,20.048000000000002,4982,34,2,1047
8593716,M,2021,19,60.841,18676,985,5,4053
8593716,M,2021,20,10.001,2262,6,1,785
8593716,M,2021,21,50.995,15565,870,4,4072
8593716,M,2021,22,21.418,6024,256,2,1436
8593716,M,2021,23,32.734,9757,413,3,1739
8593716,M,2021,24,21.479,5865,12,2,919
8593716,M,2021,25,12.008,3037,10,1,358
8593716,M,2021,26,30.075000000000003,9439,820,3,2075
8593716,M,2021,28,48.076,14725,917,4,2903
8593716,M,2021,29,34.543,10078,738,3,2048
8593716,M,2021,27,26.891,8844,797,2,2387
8593716,M,2021,30,51.522,14800,731,5,3256
8593716,M,2021,31,50.829,20820,2021,5,4591
8593716,M,2021,32,37.344,15638,1717,2,2429
8593716,M,2021,33,84.324,24588,1143,4,4484
8593716,M,2021,34,99.939,53325,5729.3,1,6369
8593716,M,2021,35,32.101,8127,15,3,1723
8593716,M,2021,36,44.236999999999995,11485,75,4,2561
8593716,M,2021,37,66.637,15154,341,3,4203
8593716,M,2021,39,33.561,8271,163,3,712
8593716,M,2021,38,22.781,6314,271,2,1574
8593716,M,2021,42,43.824,10558,123,1,2946
8593716,M,2021,44,1.563,466,9,1,92
8593716,M,2021,40,50.487,12716,260,3,3042
318452,M,2019,2,21.874,6885,286.8,3,1946.4
318452,M,2019,12,11.246,4353,546.9,1,1233
318452,M,2019,5,11.309,3693,321.6,1,1088.5
318452,M,2019,14,10.062,3383,377,1,989.7
318452,M,2019,9,13.274,6215,939.1,1,1611.1
318452,M,2019,13,15.0093,4613,199,1,1337.8
318452,M,2019,1,17.643,8111,824.3,1,945
318452,M,2019,16,18.860999999999997,5802,91.8,2,1609
318452,M,2019,17,20.044,6008,186.9,2,1736.6
318452,M,2019,18,18.513,5886,366.7,1,1716.3
318452,M,2019,20,35.568,9453,566.9,1,3191.5
318452,M,2019,21,14.943,4133,145.3,1,1296
318452,M,2019,22,9.561,2550,172.3,1,850.8
318452,M,2019,23,15.559999999999999,6070,265.6,2,1400.3
318452,M,2019,31,6.989,2251,38.2,1,597.7
318452,M,2019,32,19.009,5546,71.9,3,1619.1999999999998
318452,M,2019,33,25.851999999999997,11782,1559,3,3138.4
318452,M,2019,34,16.376,10984,1972.9,1,2433.9
318452,M,2019,35,8.008,2609,298.5,1,789.3
318452,M,2019,36,15.629000000000001,6316,1113.3,2,1829
318452,M,2019,37,29.922,12947,1299,2,3179.8
318452,M,2019,38,10.827,2963,106.7,1,935.8
318452,M,2019,39,35.065,9684,764.4,3,3220.2
318452,M,2019,40,33.034,10550,69.6,3,2810.3
318452,M,2019,43,17.668,5275,211.7,2,1534.9
318452,M,2019,44,30.999,9496,369.7,2,2732.6
318452,M,2019,41,8.298,2340,50.8,1,710.8
318452,M,2019,42,29.035,7393,469.8,2,2598.3
318452,M,2019,45,34.361000000000004,10760,1114.8000000000002,3,3400.4
318452,M,2019,47,22.262,6657,319.1,2,1948.3
318452,M,2019,46,9.042,2730,67.7,1,775.7
318452,M,2019,49,20.433999999999997,5488,597,2,2011.3000000000002
318452,M,2019,48,36.2155,11552,1192.3,4,3638.1
318452,M,2019,51,7.8635,2005,2.1,1,666.6
318452,M,2019,50,8.41,2772,276.8,1,821.3
318452,M,2019,52,18.232,4674,159,2,1576.2
318452,M,2020,1,9.168,2578,56.8,1,785
318452,M,2020,2,21.831,6490,60.4,2,1858.5
318452,M,2020,3,14.464,4242,75.4,1,1235.7
318452,M,2020,5,22.796,6311,114.1,2,1951
318452,M,2020,6,30.558999999999997,8741,432,3,2717.5
318452,M,2020,7,9.801,2830,67.7,1,841.4
318452,M,2020,9,42.0564,11853,680.6,3,3679.6
318452,M,2020,8,41.06,13944,1132,3,3919
318452,M,2020,10,11.002,3035,125.6,1,948.4
318452,M,2020,11,16.043,4512,327.4,2,1438.5
318452,M,2020,12,7.676,2109,168.4,1,687
318452,M,2020,13,18.534,6336,648.9000000000001,3,1835.4
318452,M,2020,14,17.537,4846,295.7,2,1554.7
318452,M,2020,17,13.069,3476,112.80000000000001,2,890.9
318452,M,2020,15,29.554,8622,345.5,3,2176.5
318452,M,2020,16,29.981,8889,387.9,3,1597.6
318452,M,2020,18,20.073999999999998,6606,664.5,2,1925.1
318452,M,2020,19,38.469,12824,959.4000000000001,4,3571.2
318452,M,2020,20,11.466,3863,112.2,1,989.8
318452,M,2020,22,19.9876,6989,791.6,2,928
318452,M,2020,23,11.966700000000001,5318,908.8,1,775
318452,M,2020,21,38.3776,16173,1380.7,4,2657.7
318452,M,2020,25,4.753,3343,829.1,1,775.7
318452,M,2020,28,29.854,13404,2079.7,2,3585.4
318452,M,2020,29,9.327,3104,215.5,1,846.7
318452,M,2020,30,18.515,8489,1354.1,3,2353.8
318452,M,2020,31,2.276,1713,1050.3,1,433.5
318452,M,2020,32,9.407,7598,572.3,1,1056.7
318452,M,2020,33,16.495,5567,145.60000000000002,2,1418.1999999999998
318452,M,2020,34,44.229,21614,2811.4,3,5189.599999999999
318452,M,2020,35,25.400999999999996,12674,1727.6,2,3169
318452,M,2020,36,22.524,12409,1554.8,1,2705.7
318452,M,2020,37,15.43,6651,864,2,1798.3
318452,M,2020,38,10.033,2622,5.3,1,861.1
318452,M,2020,39,25.256999999999998,7607,543,2,2376.9
318452,M,2020,41,38.381,10647,268.6,3,3388.7
318452,M,2020,42,48.759,13502,571.7,4,4384.6
318452,M,2020,43,28.496,8277,367.3,3,2586.7
318452,M,2020,44,33.698,9327,308.7,3,2995.6
318452,M,2020,45,52.04,15049,725.2,4,4755
318452,M,2020,46,35.028,9420,312.4,3,3118.9
318452,M,2020,47,23.522,5942,103.9,2,2049
318452,M,2020,48,22.579,7198,624.6,3,2146.6
318452,M,2020,49,12.781,5915,931,1,1603.7
318452,M,2020,50,20.607,5849,225.9,2,1828.5
318452,M,2020,51,21.186,5282,23.7,1,1810.9
318452,M,2021,2,7.393,2701,269.8,1,738.7
318452,M,2021,5,30.1205,8729,859.1,3,2938.7
318452,M,2021,6,9.579,2697,32.9,1,826.1
318452,M,2021,7,19.747,6006,131.89999999999998,2,1711.8
318452,M,2021,10,31.185000000000002,8595,554.6,3,2855
318452,M,2021,9,37.733,13512,1225.1,4,3342.3
318452,M,2021,8,62.641999999999996,22642,2332.4,6,6241.8
318452,M,2021,11,22.606,6745,561.5,2,2175.2
318452,M,2021,14,10.347,2941,76.4,1,899.5
318452,M,2021,12,12.718,3462,253.7,1,1169
318452,M,2021,15,27.65,8117,268.29999999999995,3,2464.7
318452,M,2021,16,39.429,12717,1012.4,3,3854.1
318452,M,2021,17,36.133,10697,229.6,3,2384.1
318452,M,2021,18,35.845,10796,638.7,3,2648
318452,M,2021,19,28.945999999999998,8105,227.7,2,2147
318452,M,2021,20,14.333,4139,114.1,1,1064
318452,M,2021,22,16.956,7228,1078.9,1,1237
318452,M,2021,24,6.59,3701,896.9,1,459
318452,M,2021,29,41.282,21146,2704.7,1,2701
318452,M,2021,33,7.933,2368,84,1,596
318452,M,2021,34,37.323,14693,821.1,4,2664
318452,M,2021,36,7.648,2416,73.9,1,564
318452,M,2021,38,17.334899999999998,7107,600.9,2,896
318452,M,2021,39,8.128,2949,331.4,1,623
318452,M,2021,41,13.028,4196,401.5,1,959
318452,M,2021,42,10.024,2695,40.7,1,744
318452,M,2021,43,18.123,5707,40.2,2,1343
318452,M,2021,44,16.389,5623,588.8,2,1218
33897681,M,2019,1,29.3138,10076,860.8,3,2667.6
33897681,M,2019,5,30.932,12146,1303,2,3035.1
33897681,M,2019,2,11.705200000000001,4071,382.2,1,1103.2
33897681,M,2019,7,25.1084,8209,961.5,2,2402.6
33897681,M,2019,12,32.980999999999995,12129,1298.5,2,3257.6
33897681,M,2019,11,28.891,11210,1350.9,2,2948.6
33897681,M,2019,13,14.1766,4981,599.8,1,1411.5
33897681,M,2019,14,58.0128,24435,3255.3999999999996,3,6261.5
33897681,M,2019,16,69.1659,24064,2907.1,3,6686.7
33897681,M,2019,15,46.8634,16994,1868,3,4649.2
33897681,M,2019,17,31.995799999999996,12785,1548.4,2,3353.4
33897681,M,2019,3,11.1022,4004,365.1,1,1030.8
33897681,M,2019,18,64.3957,28857,3088.7,2,6689.9
33897681,M,2019,21,45.142700000000005,13678,930.9,4,3742.2
33897681,M,2019,20,56.9079,25894,3309.5,2,6127.4
33897681,M,2019,22,9.6268,2684,143.3,1,796.3
33897681,M,2019,23,28.2627,9045,1005.6,2,2638.7
33897681,M,2019,24,11.537399999999998,3165,175,2,852.6
33897681,M,2019,25,9.662600000000001,2696,34.9,1,661
33897681,M,2019,4,14.8826,5636,712.9,1,1512.6
33897681,M,2019,26,13.6929,3845,71.4,1,1103.6
33897681,M,2019,30,6.5782,1776,59.5,1,434
33897681,M,2019,28,13.742899999999999,5561,711.2,1,1447.6
33897681,M,2019,31,20.9252,5649,263.2,2,1720.7
33897681,M,2019,32,29.0069,8308,336,2,2389.5
33897681,M,2019,33,23.1941,6613,390,3,1733.4
33897681,M,2019,34,10.657399999999999,3104,170.1,1,899.6
33897681,M,2019,35,44.8353,12925,399.5,3,3449.7
33897681,M,2019,36,17.0336,4855,142.3,2,1282.9
33897681,M,2019,37,53.9207,15255,332.8,4,4239.7
33897681,M,2019,38,52.5972,14847,751.6,3,4360.9
33897681,M,2019,39,59.056400000000004,16927,484.3,3,4824.6
33897681,M,2019,40,60.0224,17450,821.6,4,4971.5
33897681,M,2019,41,47.429700000000004,14075,474.2,3,3889.2
33897681,M,2019,42,42.8086,11923,354.1,1,3456.9
33897681,M,2019,19,15.9003,4618,245.7,2,1323.6
33897681,M,2019,6,34.159,12257,1419.5,3,3361.9
33897681,M,2019,27,6.266100000000001,1733,76,1,512.4
33897681,M,2019,49,26.2319,8593,890.4000000000001,2,2231
33897681,M,2019,48,10.2286,3201,276.9,1,903.9
33897681,M,2019,52,29.7667,7995,114.6,2,2129
33897681,M,2020,0,14.9538,5399,710.3,1,1329
33897681,M,2020,1,14.375,4977,599.2,1,1297
33897681,M,2020,2,11.389100000000001,3501,373.4,1,916
33897681,M,2020,4,13.3696,4811,661.9,1,1169
33897681,M,2020,3,10.4565,4155,548.2,1,989
33897681,M,2020,6,27.3597,9701,1270.2,2,2578
33897681,M,2020,5,33.8183,12348,1596.2,2,3051
33897681,M,2019,51,53.669999999999995,15008,160.8,4,4060
33897681,M,2019,50,10.233799999999999,2862,147.1,1,762
33897681,M,2019,45,11.5105,3819,354,1,1061.7
33897681,M,2020,10,15.2053,4017,112.1,1,1133
33897681,M,2020,8,28.110500000000002,11180,1497.5,2,2677
33897681,M,2020,9,25.5541,8021,700.6,2,2248
33897681,M,2020,7,29.032899999999998,8793,421.7,2,2056
33897681,M,2020,11,16.5405,7991,1134.1,1,1834
33897681,M,2020,12,37.2355,13018,1470,4,3417
33897681,M,2020,13,45.367000000000004,15266,1816.2,5,3945
33897681,M,2020,16,19.997300000000003,6656,811,2,1702
33897681,M,2020,19,41.544799999999995,11738,796,2,2949
33897681,M,2020,17,43.9158,15975,2189.8,4,3940
33897681,M,2020,14,37.8224,13749,1813.9,3,3605
33897681,M,2020,18,41.0199,13959,1680.7,4,3401
33897681,M,2020,15,30.7247,9828,1147.6,3,2463
33897681,M,2020,21,10.1444,2910,210.1,1,704
33897681,M,2020,20,24.0302,6411,150.3,2,1643
33897681,M,2020,22,15.2068,4440,106.2,1,1041
33897681,M,2020,25,25.271900000000002,7560,173.3,2,1700
33897681,M,2020,24,20.5795,5885,190.10000000000002,2,1431
33897681,M,2020,26,36.8968,10527,352.6,2,2563
33897681,M,2020,23,22.312,6444,333.2,2,1509
33897681,M,2020,27,33.8853,10256,630.8,3,2335
33897681,M,2020,39,32.4689,13047,1823.1999999999998,2,3334
33897681,M,2020,40,48.3814,20854,3000.2,3,5014
33897681,M,2020,42,45.5232,19636,2732.1,3,4487
33897681,M,2020,41,63.799400000000006,27462,2997.2,3,6340
33897681,M,2020,45,47.2045,17859,2298.4,4,4340
33897681,M,2020,44,49.0471,17352,2247.1000000000004,4,4353
33897681,M,2020,43,9.0154,3580,528.5,1,874
33897681,M,2020,47,44.762,18099,2530.9,3,4226
33897681,M,2020,46,45.986399999999996,17397,2454.6000000000004,4,4330
33897681,M,2020,48,43.3331,16562,2216.3,3,3847
33897681,M,2021,4,16.679100000000002,5244,336.9,2,1422
33897681,M,2021,8,10.8949,3985,576.9,1,1039
33897681,M,2021,10,23.785899999999998,6918,290.2,2,1650
33897681,M,2021,11,8.192,2440,187,1,571
33897681,M,2021,14,15.2302,4199,94.8,1,1057
33897681,M,2021,12,13.7482,3741,58.1,1,990
33897681,M,2021,15,26.7625,9885,1362.2,2,2411
33897681,M,2021,13,7.5465,2115,95.7,1,510
33897681,M,2021,16,23.854599999999998,6835,373.9,2,1566
33897681,M,2021,18,24.119500000000002,6750,217.10000000000002,2,1685
33897681,M,2021,17,24.4583,8644,829.2,2,2026
33897681,M,2021,20,32.6409,9759,473.8,3,2314
33897681,M,2021,19,28.2224,11185,1304.6999999999998,2,2565
33897681,M,2021,21,19.584,5655,273.7,1,1380
33897681,M,2021,22,10.3271,2906,151,1,691
33897681,M,2021,24,7.3697,1993,86.7,1,480
33897681,M,2021,23,8.0862,2162,93.4,1,524
33897681,M,2021,25,37.5283,12025,648.7,3,2697
33897681,M,2021,27,38.3003,11179,479,3,3121
33897681,M,2021,28,46.3548,14865,685.6,3,3665
33897681,M,2021,26,25.102400000000003,7307,210.7,2,1696
33897681,M,2021,29,8.7473,2786,221.1,1,724
33897681,M,2021,30,15.151299999999999,4261,89,1,1134
33897681,M,2021,31,30.6252,8650,319.2,2,2111
33897681,M,2021,34,29.0411,8477,398.8,3,2055
33897681,M,2021,32,10.093200000000001,3184,108.3,1,750
33897681,M,2021,33,26.7305,7873,186.4,2,1906
33897681,M,2021,36,42.1853,11868,177.5,3,2950
33897681,M,2021,35,33.56,11029,211,2,2525
33897681,M,2021,37,21.092399999999998,7221,691.9,2,1793
33897681,M,2021,39,22.3868,6376,160.7,2,1501
33897681,M,2021,38,30.6662,8717,318.7,3,2075
33897681,M,2021,41,17.772100000000002,5059,147.8,2,1223
33897681,M,2021,42,18.1253,4851,145.1,2,1323
33897681,M,2021,43,10.3655,2879,151,1,719
33897681,M,2021,40,23.8342,7255,509,3,1677
33897681,M,2021,44,29.831,10287,1110.6,2,2584
37928616,F,2019,15,12.301,4499,211.3,1,681
37928616,F,2019,22,16.442,6010,277.6,2,1817
37928616,F,2019,24,7.138,2510,149.6,1,745
37928616,F,2019,17,15.967699999999999,5049,141.6,2,1194
37928616,F,2019,29,6.935,2329,228.4,1,776
37928616,F,2019,32,26.740099999999998,9671,244.9,3,1059
37928616,F,2019,16,14.1098,4974,282.3,2,0
37928616,F,2019,34,6.6008000000000004,2236,70.8,1,442
37928616,F,2019,35,16.539,5494,137,2,1474
37928616,F,2019,36,12.566,4320,200,1,1063
37928616,F,2019,37,22,9133,0,1,0
37928616,F,2019,18,8.95,2752,223.6,1,1233
37928616,F,2019,39,18.0936,5943,338.1,2,1324
37928616,F,2019,40,16.075,5364,380,2,1825
37928616,F,2019,41,8.143,2581,0,1,919
37928616,F,2019,44,8.9668,3169,169.8,1,0
37928616,F,2019,47,8.117,2889,180,1,1040
37928616,F,2019,48,14.013,4511,230,1,1649
37928616,F,2019,50,9.552700000000002,3034,163.2,1,0
37928616,F,2020,2,16.7754,6014,298,2,861
37928616,F,2019,51,18.0132,6557,230,1,1102
37928616,F,2020,3,10.029200000000001,3858,287,1,578
37928616,F,2020,4,9.4892,2958,33,1,460
37928616,F,2020,5,12.540199999999999,3561,20,2,286
37928616,F,2020,6,19.1231,5875,70,2,1028
37928616,F,2020,8,8.3162,2584,34,1,460
37928616,F,2020,9,25.586199999999998,9252,413,3,1485
37928616,F,2020,10,20.918599999999998,6535,127,1,1135
37928616,F,2020,11,29.655299999999997,11583,521,3,1707
37928616,F,2020,12,7.6042,2953,148,1,425
37928616,F,2020,13,10.9037,3922,243,1,656
37928616,F,2020,14,32.0913,11889,721,3,1909
37928616,F,2020,15,20.658099999999997,7248,453,2,1202
37928616,F,2020,16,35.7297,13040,803,4,2092
37928616,F,2020,17,8.796899999999999,2748,163,1,444
37928616,F,2020,19,16.985100000000003,5451,44,2,867
37928616,F,2020,18,16.6351,5603,248,2,874
37928616,F,2020,21,11.5948,3441,30,2,547
37928616,F,2020,22,17.6481,5140,31,2,883
37928616,F,2020,23,7.9563999999999995,2821,161,1,418
37928616,F,2020,24,15.9711,6445,417,2,858
37928616,F,2019,33,27.8479,19105,969.8,2,2276
37928616,F,2020,26,14.3977,5127,123,2,824
37928616,F,2020,31,10.8586,3556,58,2,611
37928616,F,2020,33,11.576699999999999,4055,137,2,617
37928616,F,2020,35,4.9357,1654,45,1,259
37928616,F,2020,36,8.2298,2947,126,1,443
37928616,F,2019,38,18.5582,6554,523.8,2,658
37928616,F,2019,23,7.374,2564,200,1,792
37928616,F,2020,37,8.109300000000001,2693,135,1,455
37928616,F,2020,42,5.0169,1556,12,1,278
37928616,F,2020,43,11.1538,3440,113,2,549
37928616,F,2020,40,29.3218,10417,721,3,1621
37928616,F,2020,39,26.4389,9288,174,4,1313
37928616,F,2020,45,12.3376,4025,274,2,631
37928616,F,2020,44,16.744799999999998,5524,276,3,815
37928616,F,2020,48,5.0123,1384,10,1,242
37928616,F,2020,46,28.7114,9130,580.8,4,999
37928616,F,2020,38,43.7816,15109,570,4,2224
37928616,F,2020,49,15.586400000000001,5932,509,2,717
37928616,F,2020,47,12.2851,4151,273,1,647
37928616,F,2020,25,8.398,2552,70,1,423
37928616,F,2020,51,22.0738,7061,160,2,1189
37928616,F,2020,50,7.002800000000001,2681,240,1,319
37928616,F,2021,1,10.154,3228,151,2,459
37928616,F,2021,2,7.6605,2530,166,1,368
37928616,F,2021,3,15.652000000000001,5112,219,2,777
37928616,F,2021,4,8.475100000000001,2841,150,1,449
37928616,F,2021,6,5.0113,1503,91,1,244
37928616,F,2021,9,9.707600000000001,3604,328.5,1,626
37928616,F,2021,5,8.4862,2618,151,1,430
37928616,F,2021,10,20.0147,7193,428,1,1115
37928616,F,2021,11,8.9359,3007,137,1,506
37928616,F,2021,7,22.271500000000003,7145,276,3,1197
37928616,F,2021,13,18.2828,6085,212,2,976
37928616,F,2021,14,5.0329,1437,17,1,222
37928616,F,2021,15,16.8008,6266,356,2,986
37928616,F,2021,12,28.4797,9882,539,3,1102
37928616,F,2021,8,8.0778,2523,138,1,385
37928616,F,2021,17,7.5202,2505,21,1,422
37928616,F,2021,18,7.0167,1991,22,1,290
37928616,F,2021,16,15.7441,6820,576,1,966
37928616,F,2021,20,8.5659,3059,193,1,473
37928616,F,2021,19,5.446,1608,20,1,219
37928616,F,2021,21,15.3948,5302,248,1,794
37928616,F,2021,22,8.280899999999999,3018,202,1,495
37928616,F,2021,23,16.812199999999997,6124,408,2,970
37928616,F,2021,25,9.866,4314,291,1,0
37928616,F,2021,24,14.7776,6317,487,1,1100
37928616,F,2021,26,15.031199999999998,5169,195,2,826
37928616,F,2021,27,24.5831,8651,448,2,1231
37928616,F,2021,28,16.156200000000002,8154,645,1,1071
37928616,F,2021,29,23.8711,7682,282,2,1223
37928616,F,2021,30,15.523,5314,309,2,523
37928616,F,2021,31,9.5884,4144,299,1,653
37928616,F,2021,33,18.0279,7178,470,2,1255
37928616,F,2021,32,21.102,10671,886,2,1593
37928616,F,2021,34,9.8397,3485,160,2,521
37928616,F,2021,37,29.804299999999998,11102,630.8,2,1464
37928616,F,2021,36,35.0094,11633,454,3,1825
37928616,F,2021,35,10.960899999999999,3700,284,1,488
37928616,F,2021,39,15.5659,5292,281,2,829
37928616,F,2021,40,16.744799999999998,6013,379,2,845
37928616,F,2021,41,22.1329,7440,408.09999999999997,2,1237
37928616,F,2021,42,47.8761,19121,1159.8,2,2409
37928616,F,2021,43,9.4129,3163,36,1,462
37928616,F,2021,44,45.7308,26544,2432,1,3474
25075372,M,2019,0,37.579100000000004,11113,244.5,3,3092.5
25075372,M,2019,1,42.222899999999996,12076,222.2,3,3455.5
25075372,M,2019,4,21.627200000000002,5838,168.8,2,1787.8
25075372,M,2019,5,44.221900000000005,12426,268,3,3628.6000000000004
25075372,M,2019,3,24.682299999999998,6967,164.8,2,2023.2
25075372,M,2019,9,78.7869,22196,318.3,6,6439.1
25075372,M,2019,10,44.93,11954,197.1,3,3674
25075372,M,2019,11,55.7663,15653,522.1999999999999,4,4686.4
25075372,M,2019,12,49.938,13889,298.9,4,4103.599999999999
25075372,M,2019,14,43.4867,12573,467.4,4,3649.8
25075372,M,2019,15,22.2063,6464,154.8,2,1829.3
25075372,M,2019,16,24.248199999999997,6994,47.900000000000006,3,1905
25075372,M,2019,18,19.690599999999996,5926,113.7,2,1612
25075372,M,2019,17,13.3009,4435,390.2,1,1305.2
25075372,M,2019,19,39.6206,12050,383.90000000000003,4,2279.2
25075372,M,2019,20,32.3598,9243,203.7,3,2663.7
25075372,M,2019,21,10.985100000000001,3298,63.5,1,900.2
25075372,M,2019,6,40.4307,11390,244.5,3,3311.4
25075372,M,2019,23,37.0745,11070,148.9,4,3030.1
25075372,M,2019,26,20.7441,6149,187.5,2,1725.7
25075372,M,2019,22,22.2434,6394,209.7,2,1854.5
25075372,M,2019,28,15.4544,5162,324.1,1,1350
25075372,M,2019,7,60.4351,16748,349.70000000000005,6,4961.1
25075372,M,2019,27,41.2632,12289,497,3,3489.3
25075372,M,2019,2,54.6983,14587,243.8,5,4473.4
25075372,M,2019,30,7.7383999999999995,2160,35.5,1,634.5
25075372,M,2019,31,37.522,10725,352.3,4,3108.6
25075372,M,2019,24,27.3849,7868,213.79999999999998,2,2271.6
25075372,M,2019,32,33.0238,8877,298.6,3,2752.3
25075372,M,2019,33,69.1614,19968,657.4,5,5762.2
25075372,M,2019,37,32.064499999999995,8979,230.6,3,2648.3
25075372,M,2019,36,67.9566,19263,371.8,5,5583.4
25075372,M,2019,38,73.1936,20416,592.7,6,6075.299999999999
25075372,M,2019,29,27.6819,7894,217.29999999999998,3,2274.7
25075372,M,2019,34,37.0637,11019,665.4,3,3021.2
25075372,M,2019,35,60.1265,17020,491.70000000000005,5,4745.8
25075372,M,2019,39,70.2976,19724,344.8,5,5762.9
25075372,M,2019,40,48.813,13611,207.7,4,3989.5
25075372,M,2019,42,77.43509999999999,21380,534.9,8,6368.8
25075372,M,2019,41,47.7237,12560,233,4,3902
25075372,M,2019,43,57.1026,15531,315.1,4,4698.3
25075372,M,2019,44,78.0643,22409,313.3,5,6047.2
25075372,M,2019,45,61.232299999999995,17098,269.2,5,5004.5
25075372,M,2019,48,23.6385,6887,210.4,2,1954.3000000000002
25075372,M,2019,46,34.414500000000004,8710,187.6,3,2817.6
25075372,M,2019,47,30.1125,8257,142.4,2,2461.4
25075372,M,2019,49,56.1896,15514,458.09999999999997,4,4647.8
25075372,M,2019,50,25.712699999999998,7452,325.4,2,2153.6000000000004
25075372,M,2019,51,51.700599999999994,15026,537.6,5,4292.4
25075372,M,2019,52,29.453200000000002,8673,395.4,2,2287.8
25075372,M,2020,0,25.026899999999998,6834,108.6,2,2044.8000000000002
25075372,M,2020,1,73.4102,22033,311.2,6,6012.5
25075372,M,2020,2,81.7196,22451,471.79999999999995,6,6700.5
25075372,M,2020,3,112.596,36428,1036.3,9,9554.2
25075372,M,2020,4,74.94069999999999,20092,474.2,5,6162.2
25075372,M,2020,5,82.4964,22712,355.9,5,6740.8
25075372,M,2020,6,95.6606,26332,498.6,7,7844
25075372,M,2020,7,91.5219,24982,499,5,7497.7
25075372,M,2020,8,71.802,20087,504.59999999999997,4,5952.6
25075372,M,2020,9,12.0176,3113,27.5,1,979.4
25075372,M,2020,12,14,3600,0,1,1138.7
25075372,M,2020,10,62.238699999999994,17154,533.5,4,5152.6
25075372,M,2020,13,10.6285,3312,49.4,1,868.3
25075372,M,2020,15,9.593399999999999,3203,14.8,1,781.1
25075372,M,2020,16,64.9359,18597,115.3,6,5290
25075372,M,2020,17,51.5366,14875,88.1,5,4196.6
25075372,M,2020,18,37.9493,11243,68.69999999999999,4,3091
25075372,M,2020,19,44.1923,13501,458.20000000000005,4,3773.4
25075372,M,2020,20,49.496,14075,585.9,4,4200.6
