id,sex,year,week,dist_week(km),time_week(s),elevation_week(m),nb_run_week,calories_week
25075372,M,2020,22,11.101600000000001,5528,1022.6,2,1501.8000000000002
25075372,M,2020,21,65.0494,30053,3944.6,4,7342
25075372,M,2020,23,38.454699999999995,10892,382.6,3,3233.5
25075372,M,2020,24,42.6492,12804,851.3,3,3723.3
25075372,M,2020,25,19.5561,6449,426.7,2,1733.7
25075372,M,2020,26,40.3394,12033,718.5,3,3480.1
25075372,M,2020,27,10.9572,3741,262.2,1,966.6
25075372,M,2020,29,42.9242,12910,355.8,4,3547.2
25075372,M,2020,30,24.221,6781,253.89999999999998,2,2004.3
25075372,M,2020,33,25.4388,7457,85.5,2,2078.5
25075372,M,2020,34,39.5236,11554,259.6,3,3262
25075372,M,2020,35,54.0341,15397,546.8,4,4527.2
25075372,M,2020,36,36.2252,10684,395.29999999999995,3,3052.5
25075372,M,2020,37,26.114800000000002,6725,34.6,2,2126.7
25075372,M,2020,38,55.9238,15805,426.2,4,4659
25075372,M,2020,39,67.5702,18864,425.3,5,5572.5
25075372,M,2020,40,50.9578,14238,186.3,4,4161.2
25075372,M,2020,41,44.3293,12946,358.3,3,3694.9
25075372,M,2020,42,33.5252,9321,127.9,3,2739.9
25075372,M,2020,44,13.4037,4389,397,1,1223.2
25075372,M,2020,46,22.0013,6607,298.3,2,1862.4
25075372,M,2020,47,23.4468,6199,14.8,3,1907.8999999999999
25075372,M,2020,45,24.9023,6583,32.2,2,2028.1999999999998
25075372,M,2020,49,26.3958,7779,94.8,2,2154.6000000000004
25075372,M,2020,48,14.4613,3980,27.3,1,1177.8
25075372,M,2020,50,39.5232,11388,300.7,3,3265
25075372,M,2020,51,57.733799999999995,16864,283,5,4774.1
25075372,M,2020,52,52.69799999999999,14948,116.8,4,4298.9
25075372,M,2021,0,15.759,4343,22.6,1,1283.3
25075372,M,2021,1,68.50240000000001,19327,541.3,5,5693.9
25075372,M,2021,2,70.882,27281,1071.6,5,6034.5
25075372,M,2021,4,52.8859,14677,264.2,4,4329.9
25075372,M,2021,3,83.57730000000001,23663,348,6,6851.8
25075372,M,2021,5,35.811499999999995,9819,324,3,2969.2
25075372,M,2021,7,33.9681,13265,734.6,3,3030.1
25075372,M,2021,8,43.0932,12354,405,3,3596
25075372,M,2021,6,31.0128,8362,26.3,2,2525.2
25075372,M,2021,9,46.8654,12870,212.6,3,3846.2
25075372,M,2021,10,42.7556,11807,124.9,3,3490.2
25075372,M,2021,11,52.0552,14653,133,4,4244.3
25075372,M,2021,12,45.2038,12677,345.79999999999995,3,3756.2
25075372,M,2021,13,26.2018,7902,133.39999999999998,2,2146.8
25075372,M,2021,15,67.3425,20124,1096.2,5,5896.1
25075372,M,2021,14,27.9586,8495,518.6,2,2421.3
25075372,M,2021,17,38.034800000000004,11180,377.2,4,3195.1
25075372,M,2021,16,47.693,16703,977.4,4,4224.8
25075372,M,2021,18,43.704899999999995,12818,622.9,3,3730.8
25075372,M,2021,19,31.5768,12902,1968.2,2,3796.7000000000003
25075372,M,2021,21,22.3734,6925,159.8,2,1844.6999999999998
25075372,M,2021,20,25.787300000000002,8089,380.2,2,2192.2
25075372,M,2021,22,21.8405,6734,354.59999999999997,2,1892
25075372,M,2021,23,22.2879,6838,314.5,2,1899.6
25075372,M,2021,25,22.793599999999998,6530,105.7,2,1863.1
25075372,M,2021,26,13.377799999999999,4381,313.2,1,1179.6
25075372,M,2021,28,46.972300000000004,14479,712,4,4024.4
25075372,M,2021,29,28.38,9076,603.4,3,2493.9
25075372,M,2021,30,22.5271,7573,518.4,2,1973.1999999999998
25075372,M,2021,31,42.2752,12053,139.7,3,3455.2
25075372,M,2021,35,30.1226,8702,189.2,3,2477.7
25075372,M,2021,34,12.2065,3862,60.3,1,998.2
25075372,M,2021,37,52.740899999999996,15261,272.1,4,4327.2
25075372,M,2021,36,14.4011,4319,80.6,1,1177.8
25075372,M,2021,38,64.7147,18863,356.3,5,5332.7
25075372,M,2021,39,76.6101,22950,675.9,6,6284.3
25075372,M,2021,40,66.9882,19623,500.5,6,4254
25075372,M,2021,41,21.8466,5818,79,3,1300
25075372,M,2021,42,30.044600000000003,8674,154.2,2,2232.6
25075372,M,2021,44,44.56,13353,188.2,3,2367
3052459,M,2019,1,48.355,13462,480.40000000000003,4,3100
3052459,M,2019,5,31.586,9036,706.6,2,2139
3052459,M,2019,3,39.331,10717,385.2,3,2298
3052459,M,2019,6,33.057,10220,787.1999999999999,3,2084
3052459,M,2019,8,57.278999999999996,16686,1609.6,4,3668
3052459,M,2019,9,44.296,13403,442.8,5,3001
3052459,M,2019,7,45.089,16292,1556.4,4,3717
3052459,M,2019,10,53.239000000000004,16152,1390.8,5,3464
3052459,M,2019,12,11.885,3313,115,1,773
3052459,M,2019,13,15.709,3807,153.8,3,1137
3052459,M,2019,16,50.106,20273,3200.8,3,4373
3052459,M,2019,19,29.64,10457,1192.6000000000001,2,2356
3052459,M,2019,21,25.228,8087,798.4,2,1694
3052459,M,2019,20,35.312,11168,969.8,3,2558
3052459,M,2019,11,48.121,13719,590,2,3451
3052459,M,2019,23,41.694,13136,1501.8,4,3361
3052459,M,2019,25,51.039,20378,2003.6,5,3959
3052459,M,2019,24,24.472,11823,1553.8000000000002,2,1832
3052459,M,2019,26,18.336,9508,1292.2,1,1331
3052459,M,2019,28,23.34,8580,1101.6,2,1724
3052459,M,2019,27,26.621,15041,2349.6,1,3318
3052459,M,2019,30,201.164,78028,12519.2,5,13502
3052459,M,2019,31,53.735,16836,1802.6,3,2214
3052459,M,2019,29,40.004999999999995,13991,2084.2,3,2796
3052459,M,2019,33,76.581,35242,4598.6,3,5081
3052459,M,2019,32,53.333,15713,1654.1999999999998,4,3734
3052459,M,2019,34,21.535,12430,1907.8000000000002,2,1459
3052459,M,2019,35,13.237,3563,78,1,925
3052459,M,2019,36,51.128,15317,1186,4,3383
3052459,M,2019,22,41.183,14368,1650.6,3,3107
3052459,M,2019,38,28.408,7574,125.8,2,1978
3052459,M,2019,39,67.345,21377,1824.8,5,4838
3052459,M,2019,40,13.146,3391,56,1,916
3052459,M,2019,41,29.145,8917,848.2,2,2083
3052459,M,2019,42,49.144000000000005,17004,1917.1999999999998,3,3477
3052459,M,2019,43,45.995999999999995,16663,1802,4,3251
3052459,M,2019,45,13.964,3763,77.6,1,980
3052459,M,2019,4,15.006,4242,168.8,3,1038
3052459,M,2019,47,18.444000000000003,4893,173.4,2,1282
3052459,M,2019,46,19.518,5136,193.6,2,1346
3052459,M,2019,48,19.419,7045,678.2,2,1374
3052459,M,2019,50,36.477,9818,408.2,3,2545
3052459,M,2019,49,10.247,2762,75.2,1,718
3052459,M,2019,51,5.585,5638,546.2,1,399
3052459,M,2020,2,35.92,10442,550.4,3,2400
3052459,M,2020,1,38.004999999999995,10947,754.8,3,2691
3052459,M,2020,3,26.303,6987,130.8,2,1740
3052459,M,2020,22,48.434,14911,1249.6,3,3454
3052459,M,2020,23,74.538,34871,5304.200000000001,4,4980
3052459,M,2020,24,46.855000000000004,22273,3076.4,2,3052
3052459,M,2020,4,13.326,3516,38.2,1,928
3052459,M,2020,25,24.692,11502,1896,1,1584
3052459,M,2020,26,82.166,41366,6511.400000000001,4,5590
3052459,M,2020,27,83.93299999999999,41624,6300.4,5,5544
3052459,M,2020,28,78.345,39075,5376.4,3,5291
3052459,M,2020,29,16.978,5030,114,1,1178
3052459,M,2020,30,7.506,2390,294,1,531
3052459,M,2020,31,86.771,38890,4614,1,5609
3052459,M,2020,32,57.47,15677,605,4,4120
3052459,M,2020,34,30.441,8987,552,3,2026
3052459,M,2019,2,13.724,3833,97.80000000000001,2,999
3052459,M,2020,36,24.848,6563,222,2,1662
3052459,M,2020,37,41.2902,15527,1510,4,2992
3052459,M,2020,38,25.817,7139,383,3,1838
3052459,M,2020,39,38.652,11190,244,3,2603
3052459,M,2020,40,13.435,3465,16,1,897
3052459,M,2019,37,23.209,6157,75.8,2,1618
3052459,M,2020,42,31.134,9668,859,2,2133
3052459,M,2020,43,25.807000000000002,7351,544,2,1864
3052459,M,2020,44,37.253,11532,993,3,2474
3052459,M,2020,45,27.654,7658,0,3,1828
3052459,M,2020,46,49.019999999999996,13258,19,4,3289
3052459,M,2020,47,21.755,6709,417,3,1583
3052459,M,2020,48,53.894,15241,667,6,3469
3052459,M,2020,49,47.497,13227,648,4,3154
3052459,M,2020,50,53.698,19119,1998,4,3863
3052459,M,2020,51,47.167,14216,1374,5,3297
3052459,M,2020,52,21.031,6405,373,4,1331
3052459,M,2021,0,16.895,6303,939,1,1419
3052459,M,2021,1,51.373,15869,893,5,3101
3052459,M,2020,35,14.563,4213,233,2,965
3052459,M,2021,3,47.336,14279,1403,3,3090
3052459,M,2021,4,48.796,14179,864,4,2954
3052459,M,2021,5,38.951,10999,179,4,2343
3052459,M,2021,6,43.432,12978,855,4,2789
3052459,M,2021,8,55.659,17039,1713,4,3735
3052459,M,2019,44,47.158,14654,1171,4,3333
3052459,M,2021,7,47.622,17520,2757,3,3527
3052459,M,2021,11,26.227,9317,1505,2,2092
3052459,M,2021,9,33.65,8876,422,3,2025
3052459,M,2021,10,39.019999999999996,10823,409,3,2578
3052459,M,2021,2,45.19,13761,780,4,3240
3052459,M,2020,41,48.19,15591,1697,4,3194
22008134,M,2019,0,9.9939,3342,208,1,738
22008134,M,2019,1,19.9566,6421,399,2,1374
22008134,M,2019,3,20.0473,6548,398,2,1454
22008134,M,2019,2,10.0607,3294,202,1,584
22008134,M,2019,4,9.9536,3286,197,1,721
22008134,M,2019,6,17.3295,5406,277,2,1268
22008134,M,2019,5,20.0256,6298,398,2,1408
22008134,M,2019,8,19.9847,5915,205,3,1349
22008134,M,2019,7,19.9545,6725,383,2,1416
22008134,M,2019,9,19.9055,6269,378,2,1467
22008134,M,2019,10,10.0075,3287,188,1,734
22008134,M,2019,11,15.018799999999999,4979,234,2,1093
22008134,M,2019,12,30.3426,10759,603,3,2014
22008134,M,2019,14,19.972,6045,203,2,1419
22008134,M,2019,13,30.0489,9280,394,4,2231
22008134,M,2019,15,26.9814,7999,214,3,1936
22008134,M,2019,16,15.9783,5167,223,3,1231
22008134,M,2019,17,22.3112,6775,217,3,1535
22008134,M,2019,19,19.9546,6535,385,2,1461
22008134,M,2019,22,30.0437,9651,418,3,2327
22008134,M,2019,20,27.098300000000002,8644,453,3,1964
22008134,M,2019,25,19.9898,6875,442,2,1565
22008134,M,2019,26,21.585,8064,272,3,1446
22008134,M,2019,27,20.1267,6074,26,3,1435
22008134,M,2019,24,17.044,5895,268,2,1252
22008134,M,2019,29,15.9154,5501,271.4,2,1114
22008134,M,2019,30,18.5165,6536,270,3,1329
22008134,M,2019,31,30.999,10244,243.4,5,2193
22008134,M,2019,32,20.076500000000003,6882,198,2,1431
22008134,M,2019,33,24.9606,8184,378,3,1883
22008134,M,2019,34,20.066200000000002,5741,48,3,1498
22008134,M,2019,35,23.950599999999998,7737,232.8,4,1817
22008134,M,2019,36,22.9295,7893,408,3,1821
22008134,M,2019,18,32.125,10073,485,4,2364
22008134,M,2019,38,7.0935,2293,82,1,510
22008134,M,2019,41,29.865,9306,395,3,2198
22008134,M,2019,39,26.8752,9029,451,3,1953
22008134,M,2019,40,19.726300000000002,6789,375,2,1420
22008134,M,2019,43,29.8709,10075,565,3,2234
22008134,M,2019,44,25.9958,7728,206,4,1875
22008134,M,2019,42,9.943700000000002,3513,195,1,800
22008134,M,2019,21,21.224600000000002,6623,222,2,1497
22008134,M,2019,37,8.5602,2839,245,1,718
22008134,M,2019,45,11.041799999999999,3002,9,3,779
22008134,M,2019,47,21.3107,6915,275,3,1569
22008134,M,2019,28,31.103,11594,432,4,2292
22008134,M,2019,48,4.9755,1454,70,1,351
22008134,M,2019,49,9.923,3406,193,1,654
22008134,M,2019,46,9.554,3342,191,1,651
22008134,M,2019,52,10.0379,3198,197,1,734
22008134,M,2019,50,9.9353,3301,188,1,696
22008134,M,2020,1,19.8483,6645,391,2,1400
22008134,M,2020,0,10.011899999999999,3356,196,1,706
22008134,M,2019,51,26.9536,9417,467,3,1790
22008134,M,2020,3,19.9032,6473,391,2,1338
22008134,M,2020,2,9.9932,3375,197,1,646
22008134,M,2020,4,7.0123,2131,84,1,486
22008134,M,2020,5,20.029899999999998,5650,20,3,1391
22008134,M,2020,7,10.0076,3121,185,1,764
22008134,M,2020,6,20.0225,6145,205,2,1446
22008134,M,2020,9,10.1136,2766,34,1,730
22008134,M,2020,8,20.0241,6149,203,2,1470
22008134,M,2020,10,20.11,7171,384,2,1282
22008134,M,2020,11,16.8293,5897,268,2,970
22008134,M,2020,12,30.130000000000003,10085,389,3,2071
22008134,M,2020,13,40.0049,12812,665,4,2790
22008134,M,2020,14,27.0687,8348,407,3,1943
22008134,M,2020,15,35.707899999999995,11432,523,4,2435
22008134,M,2020,16,40.0791,12846,459,4,2869
22008134,M,2020,17,27.0877,8677,423,3,1940
22008134,M,2020,18,40.0353,12565,555.1,4,2799
22008134,M,2020,19,29.9685,9176,376,4,2160.6
22008134,M,2020,20,39.8947,12510,660.4,4,2775
22008134,M,2020,23,29.7714,9852,564,3,1827
22008134,M,2020,21,29.984099999999998,10026,563,3,2179
22008134,M,2020,24,29.5527,9291,430,3,1977
22008134,M,2020,22,25.026500000000002,7304,233.2,3,1525
22008134,M,2020,25,20.0307,6291,195,3,1405
22008134,M,2020,27,29.7777,9779,341,5,1991
22008134,M,2020,26,36.0651,11600,565,5,2510
22008134,M,2020,29,26.982,8626,274,3,1833
22008134,M,2020,28,39.933899999999994,13053,744,4,2839
22008134,M,2020,30,19.984899999999996,6228,184,2,1361
22008134,M,2020,31,32.2033,9912,341,4,2153
22008134,M,2020,33,20.0923,6213,193,2,1379
22008134,M,2020,32,19.0505,5526,39,3,1247
22008134,M,2020,34,35.1166,11271,418.6,4,2453
22008134,M,2020,35,35.423,11517,642,4,2401
22008134,M,2020,36,25.007199999999997,8036,371,3,1820
22008134,M,2020,37,29.884700000000002,9990,544,3,2031
22008134,M,2020,38,40.001599999999996,13322,750,4,2793
22008134,M,2020,39,34.934200000000004,11339,580,4,2338
22008134,M,2020,40,24.9553,8073,368.9,3,1806
22008134,M,2020,41,34.985299999999995,10974,397,4,2407
22008134,M,2020,42,25.0826,8380,401,3,1799
22008134,M,2020,44,37.459399999999995,12426,566,6,2772.8
22008134,M,2020,43,30.9156,9679,372.4,5,2231.6
22008134,M,2020,46,33.9261,11582,598.6,4,2509.6
22008134,M,2020,45,29.1344,9596,545,3,2080
22008134,M,2020,47,43.0863,14698,959,5,2998
22008134,M,2020,48,19.900799999999997,6465,395,2,1336
22008134,M,2020,50,29.2855,9346,580,3,1930
22008134,M,2020,49,29.9327,9905,588,3,1991
22008134,M,2020,51,22.8203,7398,379.5,3,1757.4
22008134,M,2020,52,19.832,6477,397,2,1332
22008134,M,2021,0,9.9374,3220,198,1,678
22008134,M,2021,1,19.919600000000003,6532,394,2,1297
22008134,M,2021,2,19.979,6060,212,2,1264
22008134,M,2021,3,17.05,5919,373,2,1093
22008134,M,2021,4,2.0375,698,9,1,113
22008134,M,2021,5,11.279100000000001,3608,71,4,639
22008134,M,2021,6,14.9211,4671,116,3,878
22008134,M,2021,7,17.9984,5606,201,2,1089
22008134,M,2021,8,27.9943,8785,385,3,1750
22008134,M,2021,9,39.9251,12853,581,4,2505
22008134,M,2021,10,20.106,6168,204,3,1261
22008134,M,2021,11,29.8812,9918,580,3,1929
22008134,M,2021,12,25.033,8146,397,3,1609
22008134,M,2021,13,19.903,5999,203,2,1270
22008134,M,2021,14,25.8224,8307,409,3,1662
22008134,M,2021,15,40.0931,13213,598,4,2681
22008134,M,2021,16,29.938499999999998,9296,389,3,1978
22008134,M,2021,17,19.902099999999997,6176,195,2,1383
22008134,M,2021,18,24.7753,8008,382,3,1756
22008134,M,2021,19,34.858000000000004,10684,313,4,2211
22008134,M,2021,21,29.913899999999998,9351,385,3,1803
22008134,M,2021,20,30.3956,9967,565,3,1766
22008134,M,2021,22,39.994299999999996,12683,387,5,2450
22008134,M,2021,23,26.9941,8436,205,3,1748
22008134,M,2021,24,26.5813,8426,315,3,1744
22008134,M,2021,25,39.7144,12792,676.7,4,2562
22008134,M,2021,26,32.006699999999995,10562,385,4,1808
22008134,M,2021,27,34.1785,11412,385,4,1957
22008134,M,2021,28,34.679199999999994,11510,384,4,2164
22008134,M,2021,29,21.6909,7087,98,3,1286
22008134,M,2021,30,34.9238,11163,391,4,2158
22008134,M,2021,31,22.307000000000002,6928,191,3,1349
22008134,M,2021,32,18.7785,6234,121,4,1111
22008134,M,2021,33,25.029,7313,20,3,1678
22008134,M,2021,34,24.632099999999998,8324,379,3,1446
22008134,M,2021,35,26.817999999999998,8850,171,5,1680
22008134,M,2021,36,28.0835,8633,198,3,1819
22008134,M,2021,37,29.436500000000002,9751,513,5,1952
22008134,M,2021,38,24.1972,7455,43,3,1537
22008134,M,2021,39,27.7695,8751,380,3,1781
22008134,M,2021,40,37.2277,12319,415,4,2202
22008134,M,2021,41,27.0865,8619,281,3,1661
22008134,M,2021,42,29.8139,9634,292,5,1750
22008134,M,2021,43,28.7381,9783,677,3,1862
22008134,M,2021,44,14.7288,4585,188,2,743
35371314,M,2019,25,19.678,8106,697,2,1407
35371314,M,2019,27,21.7838,8995,1346.2,1,1524
35371314,M,2019,30,60.7552,19809,1256.5,2,4791
35371314,M,2019,31,23.677,8185,560.8,2,1859
35371314,M,2019,32,57.1234,18960,1171.7,3,4423
35371314,M,2019,33,32.9895,10817,880.6,2,2568
35371314,M,2019,34,36.4681,15444,2108,3,2638
35371314,M,2019,35,50.7873,20119,2487.9,2,3822
35371314,M,2019,36,27.92,10331,545,3,2082
35371314,M,2019,37,15.911999999999999,4378,100,2,1240
35371314,M,2019,38,42.2549,13087,1335.8,3,3165
35371314,M,2019,26,25.060000000000002,10164,1060,2,1895
35371314,M,2019,40,68.515,24254,2531,5,5243
35371314,M,2019,41,24.692,7716,405.6,2,1918
35371314,M,2019,42,35.9704,10123,507.8,2,2793
35371314,M,2019,43,18.683,6526,522,2,1416
35371314,M,2019,44,19.407,6563,351,2,1513
35371314,M,2019,45,23.525,6200,210,2,1820
35371314,M,2019,46,39.754,14156,1408.4,3,2977
35371314,M,2019,48,30.297,9994,543,3,2351
35371314,M,2019,47,8.9075,3319,341,1,680
35371314,M,2019,39,37.554,12959,1043,3,2850
35371314,M,2019,51,12.347,3336,116,1,954
35371314,M,2020,2,32.114599999999996,8706,2001.4,1,2363
35371314,M,2020,4,38.509100000000004,11981,686.8,3,3173.6
35371314,M,2019,29,7.187,2272,107,1,554
35371314,M,2020,7,18.881999999999998,5808,233,2,1492
35371314,M,2020,10,21.612,7995,940,1,1732
35371314,M,2020,11,16.954,5465,81,2,1312
35371314,M,2020,8,12.596,3243,175.4,1,992
35371314,M,2020,12,56.396,17486,800.6,5,4406
35371314,M,2020,13,62.044,18142,315.6,6,4873
35371314,M,2020,14,37.478,11209,154.6,4,2954
35371314,M,2020,15,25.228,7032,263,2,1983
35371314,M,2020,16,28.89,7858,266.4,3,2269
35371314,M,2019,28,37.861599999999996,10305,2767.1,3,2864
35371314,M,2020,18,80.0501,26040,1182,6,6177
35371314,M,2020,19,47.799,14481,1104.4,4,3686
35371314,M,2020,20,72.315,26394,1705,3,5562
35371314,M,2020,21,39.894,12690,830,3,3110
35371314,M,2020,22,80.8868,37934,4027,5,6391
35371314,M,2020,23,40.5376,14887,1057,4,2881
35371314,M,2020,24,23.7719,6696,146,3,1403
35371314,M,2020,25,52.101600000000005,38308,4655,4,5634
35371314,M,2020,26,56.49679999999999,24174,2852,4,4903
35371314,M,2020,27,34.7137,12198,774,3,2442
35371314,M,2020,28,76.7474,46706,4663.6,5,6443
35371314,M,2020,29,78.2305,48097,4026,5,6641
35371314,M,2020,30,38.6515,11264,556,3,2401
35371314,M,2020,31,75.3048,23845,1704,4,5159
35371314,M,2020,32,86.6167,26264,1776,6,5542
35371314,M,2020,34,43.399,12632,1010,3,2774
35371314,M,2020,33,70.6873,25002,2225,3,4607
35371314,M,2020,35,109.1792,59710,5969,5,9265
35371314,M,2020,36,24.377699999999997,8674,583,2,1724
35371314,M,2020,37,34.178,11600,825,3,2539
35371314,M,2020,38,40.2937,12686,574,4,3228
35371314,M,2020,39,136.3394,77076,6387,3,12024
35371314,M,2020,41,44.84140000000001,17250,1982,4,3809
35371314,M,2020,42,40.5999,13315,1034,3,3027
35371314,M,2020,44,28.5122,8517,88,3,2261
35371314,M,2020,43,23.1735,6832,309,2,1723
35371314,M,2020,45,20.0143,5906,104,2,1373
35371314,M,2020,46,35.6947,10558,113,3,2282
35371314,M,2020,17,41.665,12374,197,3,3292
35371314,M,2020,49,6.6661,2030,61,1,545
35371314,M,2020,1,17.363,5255,158,2,1365
35371314,M,2020,51,35.311,10250,491,3,2464
35371314,M,2020,6,2.658,820,35,1,206
35371314,M,2020,52,25.869999999999997,6829,253,2,1790
35371314,M,2021,0,9.201,2456,154,1,616
35371314,M,2021,1,26.883900000000004,9197,651,2,2618
35371314,M,2020,48,43.689699999999995,13460,992,2,3174
35371314,M,2021,2,45.2782,13567,747,3,3785
35371314,M,2021,4,64.2142,19972,1704,3,4633
35371314,M,2021,5,22.999200000000002,7739,570,2,1777
35371314,M,2021,6,15.869399999999999,5166,294,2,1298
35371314,M,2021,7,55.121700000000004,16510,485,4,4101
35371314,M,2021,8,71.4059,23020,1628,5,5262
35371314,M,2020,50,39.0756,13312,1040,4,3213
35371314,M,2021,10,30.565199999999997,9027,230,2,2149
35371314,M,2021,3,47.176100000000005,14003,769,4,3362
35371314,M,2021,11,3.7224,1290,17,1,311
35371314,M,2021,13,45.0812,13966,862,3,3150
35371314,M,2020,47,20.503400000000003,6154,230,2,1326
35371314,M,2021,15,56.6299,17981,1003,4,3455
35371314,M,2021,14,55.141,17410,1008,3,3584
35371314,M,2021,16,79.4605,27009,2343,3,4944
35371314,M,2021,12,46.5601,14755,803,3,3199
35371314,M,2021,18,74.557,25292,3114,4,5287
35371314,M,2021,20,101.9514,36457,4059,4,6900
35371314,M,2021,21,38.754999999999995,12151,1165,2,2655
35371314,M,2021,9,35.5625,12369,780,2,2261
35371314,M,2021,22,48.016,16152,551,3,3505
35371314,M,2021,24,33.7649,10298,543,3,2488
35371314,M,2021,25,14.379,4533,119,2,853
35371314,M,2021,26,64.1865,21829,1975,4,4543
35371314,M,2021,17,70.7385,24818,2651,4,4970
35371314,M,2021,19,39.237700000000004,13315,733,2,2354
35371314,M,2021,23,39.1138,14913,1729,2,2864
35371314,M,2021,27,31.0783,8363,192,3,2272
35371314,M,2021,28,33.5444,11926,1119,3,2935.5
35371314,M,2021,29,23.5278,7960,576,1,1524
35371314,M,2021,32,51.6781,16426,948,4,3731.8
35371314,M,2021,34,46.237899999999996,12762,738.8,4,2964
35371314,M,2021,30,42.2469,15101,1517,3,2941
35371314,M,2021,33,99.4724,34272,2183,4,7041
35371314,M,2021,36,95.25970000000001,31706,2180,4,6357
35371314,M,2021,35,75.4644,26389,2445,5,5338
35371314,M,2021,37,20.084600000000002,7194,567,2,1572
35371314,M,2021,38,80.0291,36766,2086,2,6554
35371314,M,2021,39,26.108800000000002,7182,489,2,1868
35371314,M,2021,40,143.8228,66105,5227,3,12267
35371314,M,2021,42,14.0032,4837,211,2,1004
6526563,M,2019,8,16.1115,7840,901,1,1933
6526563,M,2019,7,19.175099999999997,8664,984.2,1,2447
6526563,M,2021,37,7.049600000000001,3123,264,1,840
6526563,M,2019,26,9.635,3976,93.8,1,1014.6
6526563,M,2021,42,9.205,3278,187,1,913
6526563,M,2021,44,10.1567,3807,225,1,898
6526563,M,2021,43,15.7593,5673,349,2,1334
6526563,M,2021,38,24.289,21847,2044,2,4114
6526563,M,2019,6,14.3049,6656,1001.4,1,2220
36000617,F,2019,1,26.2741,8808,657.9,3,0
36000617,F,2019,2,10.6639,3967,312.2,1,0
36000617,F,2019,6,6.3966,2445,302.4,1,0
36000617,F,2019,7,20.7339,9902,1383.8000000000002,3,0
36000617,F,2019,9,17.2318,5293,312.2,2,0
36000617,F,2019,8,20.739,5752,365,3,1307
36000617,F,2019,10,15.0851,4613,301.7,2,480
36000617,F,2019,4,6.019399999999999,2454,312.8,1,0
36000617,F,2019,12,21.03,8605,912,2,1206
36000617,F,2019,13,17.035,5487,338.1,2,552
36000617,F,2019,14,40.219,14883,2102.4,4,2323
36000617,F,2019,15,31.28,10842,962,4,1826
36000617,F,2019,16,20.011,8610,1129,2,1127
36000617,F,2019,17,35.5665,11738,1343,3,2087
36000617,F,2019,18,8.005,3635,587,1,422
36000617,F,2019,20,28.2825,11346,1529,3,1602
36000617,F,2019,21,19.5335,6882,761,3,1149
36000617,F,2019,19,25.528,11394,1672,3,1390
36000617,F,2019,23,25.462,10051,1033,3,1439
36000617,F,2019,25,11.546,4528,525,2,683
36000617,F,2019,24,17.8405,6187,543,2,1038
36000617,F,2019,11,24.96,8058,643,3,1485
36000617,F,2019,26,11.716,4467,614,1,693
36000617,F,2019,30,28.894,11101,1151,3,1639
36000617,F,2019,28,16.298000000000002,5801,530.4,2,394
36000617,F,2019,31,8.595,2500,62,1,502
36000617,F,2019,32,37.1555,13869,818,3,944
36000617,F,2019,33,15.602,4695,102,2,922
36000617,F,2019,39,33.4475,9629,257,4,1970
36000617,F,2019,40,15.725999999999999,4888,117.19999999999999,2,917
36000617,F,2019,41,26.312,8332,470,3,1549
36000617,F,2019,42,29.7105,9334,445,4,1735
36000617,F,2019,43,25.914,7893,341,3,1510
36000617,F,2019,45,21.28,6576,434,3,1269
36000617,F,2019,44,23.697499999999998,7207,364,3,1386
36000617,F,2019,47,28.046,8373,471,3,1657
36000617,F,2019,3,16.2895,5176,292.59999999999997,2,0
36000617,F,2019,48,28.398000000000003,8050,410,3,1665
36000617,F,2019,49,23.47,7218,427,2,1381
36000617,F,2019,50,21.472,6191,218,2,1259
36000617,F,2019,46,27.453,9281,692.4,3,1593
36000617,F,2019,51,42.538,12328,261.8,4,2490
