id,sex,year,week,dist_week(km),time_week(s),elevation_week(m),nb_run_week,calories_week
36000617,F,2019,5,20.886499999999998,5825,286,2,535
36000617,F,2019,52,10.953,3033,83,1,639
36000617,F,2019,27,31.896,13677,1606,2,1765
36000617,F,2020,2,37.763000000000005,11146,677.6,4,2221
36000617,F,2020,4,25.534,8015,557,2,1501
36000617,F,2020,1,39.655,12081,518,4,2310
36000617,F,2020,3,26.991,9940,1038,3,1555
36000617,F,2020,6,28.2715,8303,463,3,1651
36000617,F,2020,7,33.062,10473,884.5999999999999,3,1954
36000617,F,2020,5,39.961,13381,1141,3,2343
36000617,F,2020,9,40.022999999999996,12449,800.4,4,2341
36000617,F,2020,8,32.8725,11940,1190,3,1878
36000617,F,2020,11,31.809,10315,695,4,1894
36000617,F,2020,10,18.073,5501,130,2,1054
36000617,F,2020,14,37.622,13047,1174,5,2210
36000617,F,2020,12,19.767,6851,654,3,1181
36000617,F,2020,15,36.788,12916,1474.6,5,2127
36000617,F,2020,13,34.572,11357,878.8,4,2034
36000617,F,2020,17,33.375,11117,930.6,4,1937
36000617,F,2020,16,32.94,10554,748,4,1932
36000617,F,2020,19,30.986,10072,596,3,1812
36000617,F,2020,18,25.286,9733,1034,4,1476
36000617,F,2020,21,14.766,5160,354,2,866
36000617,F,2020,22,13.814,4725,334,2,795
36000617,F,2020,23,22.470000000000002,8124,843,3,1322
36000617,F,2020,24,28.241999999999997,10479,791,3,1630
36000617,F,2020,26,13.017,4463,308,2,753
36000617,F,2020,28,8.575,3328,387.4,1,500
36000617,F,2020,29,8.648,3173,220,1,511
36000617,F,2020,25,6.004,2444,272,1,353
36000617,F,2020,31,20.939999999999998,7351,389,2,1225
36000617,F,2020,34,17.3985,5692,310,3,1015
36000617,F,2020,27,32.123000000000005,12113,987,4,1864
36000617,F,2020,30,8.711,2620,42,1,510
36000617,F,2020,39,22.771,8097,634.4,3,1338
36000617,F,2020,40,35.348,11655,588.6,4,2085
36000617,F,2020,32,7.838,2531,58,1,461
36000617,F,2020,41,29.264,11878,1318.4,3,1634
36000617,F,2020,38,8.589,2640,36,1,502
36000617,F,2020,42,6.661,2498,294,1,388
36000617,F,2020,44,43.041,14086,790,5,2535
36000617,F,2020,43,30.576,11640,1284,4,1780
36000617,F,2020,46,52.635000000000005,18016,970,6,2556
36000617,F,2020,45,53.168,18349,1462.8,6,3122
36000617,F,2020,47,52.1525,16449,992,6,3061
36000617,F,2020,48,26.112000000000002,9635,1078,3,1534
36000617,F,2020,50,55.138,18300,1215,6,3246
36000617,F,2020,49,33.612,11435,1178,4,1976
36000617,F,2020,52,10.088,2563,83,1,588
36000617,F,2020,51,36.8399,13533,1403.9,4,1624
36000617,F,2021,2,28.624,10178,1198.6,3,1063
36000617,F,2021,3,40.189,13740,926,5,2379
36000617,F,2021,1,31.881999999999998,9981,740,4,1912
36000617,F,2021,4,15.475000000000001,5807,480,2,911
36000617,F,2021,6,7.581,2821,348,1,458
36000617,F,2021,5,34.1196,12972,1113.9,4,2098
36000617,F,2021,7,19.572000000000003,6009,235,2,1148
36000617,F,2021,8,19.21,5857,150,2,1122
36000617,F,2021,9,33.91,10977,672,4,1986
36000617,F,2021,10,33.829,12054,818,4,1980
36000617,F,2021,11,23.195999999999998,8518,740,3,1349
36000617,F,2021,13,50.111,19018,1590,6,2866
36000617,F,2021,12,38.524,15381,1614,4,2222
36000617,F,2021,14,36.989,12947,1092,4,2179
36000617,F,2021,15,22.217,8432,711,3,1319
36000617,F,2021,16,40.589999999999996,14585,1303.8,4,1860
36000617,F,2021,17,44.766000000000005,16561,1468.5,5,2257
36000617,F,2021,18,37.778999999999996,13925,888,4,2193
36000617,F,2021,19,52.78,23909,2055,4,2959
36000617,F,2021,20,30.528,15673,1626,4,1696
36000617,F,2021,21,61.6227,39954,3765.7,4,2907
36000617,F,2021,22,24.497,8533,439,3,1458
36000617,F,2021,23,32.065,23049,931,3,2088
36000617,F,2021,25,17.861,7016,492,2,1046
36000617,F,2021,24,26.1391,8331,151.6,3,946
36000617,F,2021,28,37.306,18548,2526,3,2066
36000617,F,2021,29,27.872,11549,1064,3,1595
36000617,F,2021,32,6.7,2604,240,1,425
36000617,F,2021,30,23.933,9083,592,3,1387
36000617,F,2021,34,17.153,6495,508,2,1016
36000617,F,2021,33,29.273000000000003,10029,243,3,1728
36000617,F,2021,26,32.425,12120,852,3,1885
36000617,F,2021,35,50.977000000000004,21368,1897,5,2994
36000617,F,2021,27,35.935500000000005,13892,1273.3,4,1683
36000617,F,2021,36,11.508,6773,795,1,599
36000617,F,2021,38,24.125,8833,508,3,1407
36000617,F,2021,37,17.6908,7503,667.4,2,1297
36000617,F,2021,39,40.243,18706,2383,2,2232
36000617,F,2021,40,47.503,17847,1358,5,2758
36000617,F,2021,41,32.818,19416,1875,2,1086
36000617,F,2021,42,14.644,5016,396,2,877
36000617,F,2021,44,7.68,2225,12,1,445
41787888,M,2019,24,19.8607,8052,129.5,2,0
41787888,M,2019,22,70.5273,25246,449.9,1,0
41787888,M,2019,30,10.4175,3728,59.5,1,0
41787888,M,2019,33,11.122,4240,61.8,1,0
41787888,M,2019,35,21.5076,7865,120.19999999999999,2,0
41787888,M,2019,36,22.5106,8147,131.7,2,0
41787888,M,2019,37,11.118799999999998,4071,59.7,1,0
41787888,M,2019,39,11.0903,3958,57.3,1,0
41787888,M,2019,41,11.2119,3980,55.7,1,0
41787888,M,2019,42,8.073,2650,47,1,0
41787888,M,2019,44,9.5389,2951,51.8,1,0
41787888,M,2019,43,9.4374,2909,47.1,1,0
41787888,M,2020,1,10.015799999999999,3263,69.5,1,0
41787888,M,2019,48,13.625399999999999,5917,362.8,2,0
41787888,M,2019,32,15.3319,5817,23.6,2,0
41787888,M,2020,2,8.0683,3482,198.7,1,0
41787888,M,2020,3,9.7787,3926,225.6,1,0
41787888,M,2020,4,8.0628,3249,197.6,1,0
41787888,M,2020,5,4.79,1431,185.6,1,0
41787888,M,2020,10,8.1317,3292,197,1,0
41787888,M,2020,11,7.1516,2782,125.3,1,0
41787888,M,2020,12,4.0723,1613,90.6,1,0
41787888,M,2020,14,7.9421,3191,122,1,0
41787888,M,2020,15,8.4575,3351,130.5,1,0
41787888,M,2019,28,11.0423,4251,64.7,1,0
41787888,M,2020,22,11.1729,4390,181.5,1,0
41787888,M,2020,24,11.6388,4562,201.1,1,0
41787888,M,2020,27,17.0762,6326,167.5,2,0
41787888,M,2020,28,7.8921,3169,197.8,1,0
41787888,M,2020,29,11.1428,4194,6.9,1,0
41787888,M,2020,21,4.2715,1602,74.7,1,0
41787888,M,2020,35,12.005,4349,25.7,1,0
41787888,M,2019,23,9.9671,4183,58.5,1,0
41787888,M,2020,34,10.229,3747,15.9,1,0
41787888,M,2020,39,10.2085,3799,16.3,1,0
41787888,M,2020,40,10.1385,3403,14.3,1,0
41787888,M,2020,41,10.04,3612,19.4,1,0
41787888,M,2020,42,10.036200000000001,3785,19,1,0
41787888,M,2021,3,10.159600000000001,3893,19.4,1,0
41787888,M,2020,37,15.155,5386,17.1,1,0
41787888,M,2021,20,7.2317,2872,72.4,2,0
41787888,M,2021,21,3.0261,1085,14.6,1,0
41787888,M,2021,22,15.0872,5757,70.8,2,0
41787888,M,2021,23,12.0144,4485,39.5,1,0
41787888,M,2021,24,11.7776,4475,20.5,1,0
41787888,M,2021,12,6.1352,2351,11.8,1,0
41787888,M,2021,27,5.5825,1953,6.7,1,0
41787888,M,2021,36,14.24,4993,616.8,2,0
41787888,M,2021,37,7.2332,2885,296.1,1,0
41787888,M,2021,38,8.64,4160,465,1,0
41787888,M,2021,39,8.5485,3312,352.9,1,0
41787888,M,2021,40,8.783299999999999,3602,465.3,1,0
41787888,M,2021,26,3.4093,980,15.8,1,0
41787888,M,2019,31,6.4926,2355,126.9,1,0
41787888,M,2021,18,4.4736,1808,80.2,1,0
41962893,M,2019,27,10.22,10177,1566.8,1,1797.7
41962893,M,2019,28,75.24839999999999,17520,1584.6,1,7118.2
41962893,M,2020,22,5.6723,2436,227.2,1,621.2
41962893,M,2020,26,5.4797,1985,189,1,453
41962893,M,2020,34,5.5105,2000,202,1,438
41962893,M,2021,7,7.9306,2557,214,1,618
41962893,M,2021,6,5.2793,3524,701,1,684
41962893,M,2021,18,8.101899999999999,2509,217,1,591
41962893,M,2021,20,13.0039,4142,401,1,1184.3
41962893,M,2021,22,8.1477,2806,207,1,674
41962893,M,2021,28,10.178799999999999,3253,213,1,832
41962893,M,2019,34,7.123600000000001,2031,322.3,1,799.1
41962893,M,2019,48,12.093,3824,158,1,1083
41962893,M,2019,39,7.722600000000001,2657,223,1,622
1622079,M,2019,23,33.034,12552,269.2,5,1561
1622079,M,2019,24,22.8095,7400,170.7,3,1088
1622079,M,2019,25,32.760400000000004,10323,229.6,4,1554
1622079,M,2019,27,24.8017,7445,213.3,3,1208
1622079,M,2019,26,33.5115,10482,245.2,4,1622
1622079,M,2019,28,24.5821,7681,155,3,1177
1622079,M,2019,32,21.0053,6035,137.5,1,978
1622079,M,2019,33,44.461999999999996,17063,1538.8,3,2629
1622079,M,2019,34,29.295499999999997,9510,752.4,3,1602
1622079,M,2019,35,38.434200000000004,12016,246.29999999999998,4,1866
1622079,M,2019,36,45.9696,13506,294.4,4,2302
1622079,M,2019,37,48.8099,15307,251.39999999999998,4,2368
1622079,M,2019,38,31.9397,9915,186.3,3,1570
1622079,M,2019,39,55.2003,17476,291.8,5,2634
1622079,M,2019,40,55.091,17172,280.9,5,2943.1
1622079,M,2019,41,62.4108,20205,394.9,5,3038
1622079,M,2019,30,29.168599999999998,9203,423,3,1527
1622079,M,2019,42,65.3827,20239,480.6,5,3186
1622079,M,2019,31,29.1922,9179,217.7,2,1421
1622079,M,2019,45,59.5513,17156,296.9,4,2510
1622079,M,2019,46,42.723,12469,253.6,3,2109
1622079,M,2019,49,10.170300000000001,3355,90.4,2,556
1622079,M,2019,50,33.6101,9809,280.6,3,1666
1622079,M,2019,51,32.5823,9512,197.10000000000002,2,1580
1622079,M,2019,52,22.371,6630,138,1,992
1622079,M,2020,0,11.5291,3718,70.2,1,607
1622079,M,2020,1,38.545500000000004,11333,265.1,2,1953
1622079,M,2019,44,64.27,19953,339.3,5,3077
1622079,M,2019,43,65.5499,20173,439.09999999999997,5,3162
1622079,M,2019,29,29.0897,9551,461.5,3,1470
1622079,M,2020,2,34.8771,10192,178.5,2,1683
1622079,M,2020,6,44.428599999999996,12884,321.9,2,2194
1622079,M,2020,7,15.8641,4717,122.3,1,811
1622079,M,2020,8,14.066799999999999,3933,91.2,1,705
1622079,M,2020,3,58.175999999999995,17212,337.6,3,2765
1622079,M,2020,4,33.8596,10000,173.79999999999998,3,1698
1622079,M,2020,5,67.04329999999999,18982,453.5,3,3189
1622079,M,2020,9,30.4393,8519,138,1,1526
1622079,M,2020,19,20.4125,6452,55.6,3,1039
1622079,M,2020,22,13.348799999999999,3601,10.6,1,648
1622079,M,2020,23,20.8913,6472,305.1,2,1133
1622079,M,2020,20,23.6385,7177,62.900000000000006,3,1207
1622079,M,2020,21,26.9086,7966,57,3,1374
1622079,M,2020,25,16.7975,5471,311.5,2,871
1622079,M,2020,24,19.3262,5349,50.6,2,947
1622079,M,2020,26,8.1885,2379,32,1,373
1622079,M,2020,27,17.643,4921,57,2,873
1622079,M,2020,28,22.8212,6425,113.60000000000001,2,1108
1622079,M,2020,29,21.7823,6034,41,2,1109
1622079,M,2020,30,17.610300000000002,5079,60.3,2,891
1622079,M,2020,32,14.4557,4307,76.6,1,727
1622079,M,2020,33,37.2521,10186,66.6,2,1897
1622079,M,2020,34,42.146,13190,592.9,4,2314
1622079,M,2020,35,27.8078,8344,82.7,3,1444
1622079,M,2020,37,8.7962,2498,21.3,1,440
1622079,M,2020,38,10.3225,2920,26.5,1,525
1622079,M,2020,40,15.1836,4252,38.1,1,830
1622079,M,2020,45,10.350700000000002,2833,26.1,1,447
1622079,M,2020,48,20.7344,5798,49.099999999999994,2,1047
1622079,M,2020,49,27.3215,7466,73.3,2,1424
1622079,M,2020,50,20.6595,5784,61.1,2,971
1622079,M,2020,51,18.0133,5026,12.1,1,883
1622079,M,2020,52,10.399299999999998,2913,29.1,1,467
1622079,M,2021,1,10.207,2860,22.9,1,502
1622079,M,2021,4,6.7646999999999995,1868,36.9,1,331
1622079,M,2021,6,21.2323,5920,56.6,1,1051
1622079,M,2021,11,16.2822,4552,38,1,460
1622079,M,2021,12,13.0851,3600,8.7,1,684
1622079,M,2021,13,13.007,3747,8.7,1,696
1622079,M,2021,14,34.3024,9817,61.5,2,1042
1622079,M,2021,15,29.7938,8586,65.9,2,1436
1622079,M,2021,16,36.0155,10031,47.7,2,1764
1622079,M,2021,17,25.058,6876,32.6,2,1099
1622079,M,2021,18,26.2683,7407,63.400000000000006,2,964
1622079,M,2021,19,10.3614,2950,7.8,1,530
1622079,M,2021,20,25.8125,7359,56,2,1255
1622079,M,2021,22,13.065299999999999,3762,27.2,1,665
1622079,M,2021,23,23.025,6670,46.9,3,925
1622079,M,2021,24,12.436399999999999,4255,269.2,1,666
1622079,M,2021,28,33.6094,9853,66.5,3,1727
1622079,M,2021,29,38.7365,11491,59.400000000000006,3,1845
1622079,M,2021,30,28.4269,8329,99.7,2,1394
1622079,M,2021,31,49.9275,14956,149.1,5,2340
1622079,M,2021,32,54.513999999999996,16733,224.6,3,2504
1622079,M,2021,33,41.421099999999996,11925,83.19999999999999,2,2073
1622079,M,2021,34,52.524,15458,119.5,3,2527
1622079,M,2021,35,27.458,8076,38.099999999999994,2,1394
1622079,M,2021,36,56.9689,16810,87.6,4,2644
1622079,M,2021,37,56.816900000000004,16602,64.5,4,2700
1622079,M,2021,38,45.4541,13529,78.9,4,2232
1622079,M,2021,39,62.0754,18147,101.6,4,3102
1622079,M,2021,40,44.875299999999996,13097,141.1,4,2170
1622079,M,2021,41,24.150399999999998,6686,86.8,3,1165
1622079,M,2021,42,52.7893,14885,143.5,2,2533
1622079,M,2021,43,24.0882,7071,97.5,2,1264
1622079,M,2021,44,35.209599999999995,10665,95,3,1838
18961285,M,2019,1,4.203,1106,247,1,337
18961285,M,2019,0,9.911,2580,378,1,803
18961285,M,2019,6,19.393,6340,1011,3,1595
18961285,M,2019,7,24.223,7685,1721,2,1844
18961285,M,2019,3,64.391,11244,9439,1,5236
18961285,M,2019,5,11.262999999999998,2887,370.8,2,925
18961285,M,2019,8,10.305,2440,45,1,819
18961285,M,2019,14,7.186,1757,220,1,575
18961285,M,2019,9,6.717,1699,190,1,540
18961285,M,2019,16,0.293,82,0,1,26
18961285,M,2019,20,14.413,4549,758,2,1181
18961285,M,2019,15,8.1815,2812,152,1,817.7
18961285,M,2019,26,8.298,2535,473,1,899
18961285,M,2019,30,3.568,267,26,1,308
18961285,M,2019,31,27.714399999999998,5936,383.4,4,2356.8
18961285,M,2019,33,9.483,1112,354,1,638
18961285,M,2019,35,11.695,3943,343,2,862
18961285,M,2019,36,24.14,9559,1151,3,1997
18961285,M,2019,37,18.976,7879,646,2,1378
18961285,M,2019,38,8.704,4903,999,2,1120
18961285,M,2019,39,8.366,3041,441,1,660
18961285,M,2019,40,6.904,1947,179,1,445
18961285,M,2019,42,7.956,2293,70,1,529
18961285,M,2019,41,2.115,1166,90,1,592
18961285,M,2019,43,6.077,2223,242,1,501
18961285,M,2019,44,5.01,1438,114.4,1,331
18961285,M,2019,45,16.583,6640,882,2,1332
18961285,M,2019,47,8.854,2728,324.4,1,678
18961285,M,2019,51,5.259,1819,161,1,441
18961285,M,2019,48,22.266,13611,1974.6,2,3659
18961285,M,2020,5,14.838,5433,600,1,1257
18961285,M,2019,52,8.053,2588,365,1,645
18961285,M,2020,6,20.174,7216,723,2,1689
18961285,M,2020,12,6.274,471,388,1,407
18961285,M,2020,13,14.0138,6520,796.2,2,1774.1999999999998
18961285,M,2019,21,8.942,2012,49,1,706
18961285,M,2020,15,8.877799999999999,3596,585,1,1185.5
18961285,M,2020,16,6.5252,2758,351.8,1,814.2
18961285,M,2020,17,7.719,2705,198.7,1,777.6
18961285,M,2020,19,9.507,2210,628,1,1114
18961285,M,2020,20,36.2399,14606,1710.4,5,3330
18961285,M,2020,26,18.322,5106,480,3,1500
18961285,M,2020,27,19.957,8454,1104,2,1529
18961285,M,2020,28,14.063,9753,926,1,1017
18961285,M,2020,29,10.225,4057,842,1,727
18961285,M,2020,31,37.464,19394,2752,2,4058
18961285,M,2020,32,25.636,7505,1000,2,2040
18961285,M,2020,34,41.699,23040,2356,1,4719
18961285,M,2020,33,9.744,6253,773,1,1112
18961285,M,2020,35,6.9153,2590,247.4,1,758
18961285,M,2020,36,17.568,4999,457,1,1221
18961285,M,2020,37,19.2328,8729,667.5,2,1724
18961285,M,2020,39,12.244,3359,357,2,1022
18961285,M,2020,40,9.865,2626,275,1,818
18961285,M,2020,41,19.2881,6514,887.5,3,1899
18961285,M,2020,42,7.33,1856,253,1,598
18961285,M,2020,43,6.655,1988,279,1,523
18961285,M,2020,44,11.654,6652,606,1,933
18961285,M,2020,45,6.26,1438,51,1,517
18961285,M,2020,46,19.2,5943,684,3,1564
18961285,M,2020,47,8.548,2087,299,1,695
18961285,M,2020,48,17.9784,5925,739.7,2,1791.1
18961285,M,2020,50,8.441,2178,106,1,686
18961285,M,2020,52,13.585600000000001,5157,745.7,1,1664
18961285,M,2021,5,16.79,4495,399,2,1372
18961285,M,2021,6,6.933,1760,223,1,574
18961285,M,2021,7,7.555,1939,225,1,622
18961285,M,2019,12,13.585,4251,926,1,1167
18961285,M,2021,9,12.086,4612,386,1,983
18961285,M,2021,10,13.065999999999999,3388,421,2,1069
18961285,M,2021,11,10.256,2541,299,1,844
18961285,M,2021,12,9.483,3310,663,1,701
18961285,M,2021,14,7.653,2006,122,1,616
18961285,M,2021,19,18.6949,6874,944.5,2,2057.2
18961285,M,2021,20,5.26,2797,233,1,418
18961285,M,2021,25,11.9606,3500,54.2,2,1056.8
18961285,M,2021,8,3.343,998,0,1,322
18961285,M,2021,27,8.081,2324,306,1,654
18961285,M,2021,29,7.93,2226,313,1,654
18961285,M,2021,31,5.944,1771,166,1,488
18961285,M,2021,32,5.4764,2222,101.8,1,551.9
18961285,M,2021,33,7.139,2182,130,1,581
18961285,M,2021,34,9.864,3701,611,1,1059
18961285,M,2021,35,13.709,3651,475,2,1140
18961285,M,2021,37,2.779,904,36,1,282
18961285,M,2021,36,9.757,3081,449,1,766
18961285,M,2021,40,8.166,2229,278,1,663
18961285,M,2021,41,14.055,3785,458,2,1149
18961285,M,2021,43,9.351,2429,139,1,753
18961285,M,2020,14,13.2097,3486,707.7,2,1241.6
18961285,M,2019,13,13.906,3785,1433,1,1338
18961285,M,2021,26,15.863,4903,313,2,1288
9562515,M,2019,19,6.7352,2333,185.4,1,0
9562515,M,2019,20,15.549,6793,677.4,2,0
9562515,M,2019,28,29.791400000000003,16255,1658.1,2,0
9562515,M,2019,26,29.2783,16426,1585.7,2,0
9562515,M,2019,34,11.1311,6743,1016.8,1,0
9562515,M,2019,33,13.7247,5080,161.6,1,0
9562515,M,2019,43,6.8506,2545,177.7,1,0
9562515,M,2019,30,35.2513,13000,709.1,3,0
9562515,M,2019,45,12.898100000000001,4262,184.5,1,0
9562515,M,2020,16,4.915100000000001,1523,38.9,1,0
9562515,M,2020,18,10.289100000000001,3691,79.3,1,0
9562515,M,2020,24,5.3973,1735,39.1,1,0
9562515,M,2020,25,8.4967,2988,134.1,1,0
9562515,M,2020,26,14.5018,6828,719.9,1,0
9562515,M,2020,27,5.3292,1691,39.1,1,0
9562515,M,2020,28,10.6289,5930,922.9,1,0
9562515,M,2020,30,15.402,7413,953.9,1,0
9562515,M,2019,21,11.946,4786,414.9,1,0
9562515,M,2019,25,17.040499999999998,8474,778.3,2,0
9562515,M,2020,37,20.655500000000004,10381,1325.1,2,0
9562515,M,2020,39,11.81,5795,840.5,1,0
9562515,M,2020,40,7.2744,2300,168.3,1,0
9562515,M,2020,42,23.932000000000002,8588,711.8,2,0
9562515,M,2019,22,6.8892,1883,58.6,1,0
9562515,M,2020,44,15.451999999999998,4586,116.6,2,0
9562515,M,2020,45,5.3553999999999995,1531,39,1,0
9562515,M,2020,46,10.630799999999999,3255,77.6,1,0
9562515,M,2020,47,10.1113,3084,77.2,1,0
9562515,M,2020,43,34.4816,15253,1594.4,2,0
9562515,M,2020,52,10.734399999999999,3288,58.6,1,0
9562515,M,2021,6,7.8768,2401,85,1,0
9562515,M,2021,7,11.570200000000002,4170,293.6,1,0
9562515,M,2021,10,10.0526,3513,280.2,1,0
9562515,M,2021,11,8.0481,2692,246.8,1,0
9562515,M,2021,12,17.553,6382,457,2,0
9562515,M,2020,31,23.378500000000003,11364,1427.3,2,0
9562515,M,2021,19,5.2326999999999995,2279,42.5,1,0
9562515,M,2021,21,13.376900000000001,4822,16.2,2,0
9562515,M,2021,22,8.2986,2863,248.5,1,0
9562515,M,2021,23,24.294,6925,960.5,2,1431
9562515,M,2021,24,12.4535,5735,431.5,2,0
9562515,M,2021,25,21.1299,8646,700.2,2,0
9562515,M,2021,29,16.5215,6784,924.4,1,0
9562515,M,2021,13,18.4426,6831,459.20000000000005,2,0
9562515,M,2021,30,20.0908,7645,414.70000000000005,2,0
9562515,M,2021,28,17.055,6289,525.8,1,0
9562515,M,2021,27,26.3352,11248,1137.8,2,0
9562515,M,2021,26,10.3826,3915,313.7,1,0
9562515,M,2021,32,19.3598,6803,311.70000000000005,2,0
9562515,M,2021,33,13.5425,5332,567,1,0
9562515,M,2020,36,13.3423,5950,800.7,1,0
9562515,M,2021,35,21.6619,7406,979.5,2,0
9562515,M,2021,36,59.5927,24552,2863,3,0
9562515,M,2021,34,9.1373,3037,296.9,1,0
9562515,M,2020,48,9.910200000000001,3295,225.8,1,0
9562515,M,2021,37,14.023,4721,532.4,1,0
9562515,M,2021,40,19.2312,7933,928.6,1,0
9562515,M,2021,41,42.4624,15248,1496.3,3,0
9562515,M,2021,39,18.203,6034,296.2,2,0
9562515,M,2021,42,9.95,3266,253,1,0
9562515,M,2021,43,11.598600000000001,3878,335.3,1,0
9562515,M,2021,44,20.5516,6091,88,2,0
74771978,M,2021,0,8.5524,3224,143.8,1,0
74771978,M,2021,2,9.2597,3611,257.5,1,0
74771978,M,2021,3,28.431399999999996,11436,739.5999999999999,2,0
74771978,M,2021,5,15.938699999999999,5718,266.8,2,0
74771978,M,2021,6,23.099700000000002,9258,413.90000000000003,2,0
74771978,M,2021,1,8.5024,2981,144,1,0
74771978,M,2021,7,41.826800000000006,18871,1336.3,3,0
74771978,M,2021,8,22.3818,9236,435.6,2,0
74771978,M,2021,9,33.5328,12613,605.9,3,0
74771978,M,2021,10,21.862499999999997,8687,523.8,2,0
74771978,M,2021,11,33.1036,11758,540.5,3,0
74771978,M,2021,12,38.3241,15030,1014.4,3,0
74771978,M,2021,13,43.4491,16674,915.5999999999999,3,0
74771978,M,2021,14,26.2782,10391,754.1,2,0
74771978,M,2021,15,27.059900000000003,10441,697.5,2,0
74771978,M,2021,16,26.405299999999997,10818,936.7,2,0
74771978,M,2021,17,10.2275,4293,344.3,1,0
74771978,M,2021,18,24.001299999999997,9195,520.1,2,0
74771978,M,2021,19,18.7939,7637,645.8,1,0
74771978,M,2021,20,31.332299999999996,11850,780.9,2,0
74771978,M,2021,21,31.386200000000002,11767,700.5,3,0
74771978,M,2021,22,26.9034,9057,543.6,2,0
74771978,M,2021,24,22.183500000000002,8982,654.7,2,0
74771978,M,2021,23,36.8729,14707,1057.8,3,0
74771978,M,2021,25,16.709200000000003,6824,356.4,2,0
74771978,M,2021,26,13.5174,5347,306.2,1,0
74771978,M,2021,27,25.127000000000002,9458,495.5,2,0
74771978,M,2021,28,28.749499999999998,11342,862.3,2,0
74771978,M,2021,30,7.3307,2835,149.4,1,0
74771978,M,2021,32,33.06,11597,54.1,3,0
74771978,M,2021,33,13.4425,5641,448.2,1,0
74771978,M,2021,34,12.1226,4185,49.5,1,0
74771978,M,2021,35,15.5755,7544,1109.3,1,0
74771978,M,2021,37,21.3037,8583,702.6,2,0
74771978,M,2021,38,139.7112,45936,4034.9,3,0
74771978,M,2021,40,11.563799999999999,3533,43.4,1,0
74771978,M,2021,41,31.654899999999998,12188,670.8,3,0
74771978,M,2021,42,28.372099999999996,10866,570.8000000000001,2,0
74771978,M,2021,43,25.3429,9809,774.5,3,0
74771978,M,2021,44,33.606,13040,910.6,2,0
24304572,M,2020,46,7.7233,2815,23,1,0
24304572,M,2020,47,18.069000000000003,6096,50.3,2,0
24304572,M,2020,51,22.0025,7542,421.6,2,0
24304572,M,2020,50,15.547899999999998,5341,46.099999999999994,2,0
24304572,M,2020,48,23.2252,7957,70,3,0
24304572,M,2020,52,22.0313,7526,421.6,2,0
24304572,M,2020,49,36.0837,11971,98.7,4,0
24304572,M,2021,1,16.2439,5341,41,2,0
24304572,M,2021,2,16.3183,5321,41,2,0
24304572,M,2021,4,16.454300000000003,5356,41,2,0
24304572,M,2021,3,24.505499999999998,7908,61.5,3,0
24304572,M,2021,6,24.6084,8186,61.5,3,0
24304572,M,2021,9,24.6883,8241,61.5,3,0
24304572,M,2021,10,16.3793,5445,41,2,0
24304572,M,2021,11,8.2309,2777,20.5,1,0
24304572,M,2021,13,16.5264,5627,41,2,0
24304572,M,2021,5,16.426599999999997,5480,41,2,0
24304572,M,2021,15,8.203700000000001,2720,20.4,1,0
24304572,M,2021,35,8.5345,3140,10.8,1,0
24304572,M,2021,14,8.2073,2637,20.5,1,0
24304572,M,2021,7,24.6558,8264,61.5,3,0
24304572,M,2021,8,24.736800000000002,8231,61.5,3,0
14017745,F,2019,7,4.232,3282,351.7,1,162
14017745,F,2019,15,7.921,3522,465.5,1,428
14017745,F,2019,9,11.043,4947,625.8,1,574
14017745,F,2019,13,6.744,3201,346.4,1,361
14017745,F,2019,16,26.299599999999998,10241,619.5,2,537
14017745,F,2019,10,24.13,9287,971.6,2,1291
14017745,F,2019,17,14.92,6588,792.8,2,805
14017745,F,2019,18,14.745999999999999,5772,816,2,807
14017745,F,2019,19,22.987000000000002,9679,1252.4,2,1238
14017745,F,2019,20,22.246,8406,969.5,2,1217
14017745,F,2019,14,9.064,4700,610.4,1,485
14017745,F,2019,22,24.570500000000003,8689,765.7,2,1363
14017745,F,2019,21,19.314999999999998,8377,979.5999999999999,2,1029
14017745,F,2019,26,12.312,6714,860.1,1,654
14017745,F,2019,29,13.053,5187,648.6,2,715
14017745,F,2019,30,11.375,5033,636.7,1,590
14017745,F,2021,41,5.016,1324,15.6,1,400
14017745,F,2019,27,5.209,2134,230.6,1,279
14017745,F,2019,40,8.868,3640,498.2,1,639
14017745,F,2019,33,8.823,3900,431.8,1,487